Employee ID,Department,JobRole,JobLevel,Working Years,MonthlyIncome,Exit Risk,Replacement Cost,Risk,Cost
877,Research & Development,Manufacturing Director,2,6,"$7,379 ",NO,"$27,516 ",48.30%,27516
1453,Sales,Sales Executive,2,6,"$6,652 ",NO,"$24,608 ",48.30%,24608
1265,Research & Development,Research Scientist,2,9,"$3,055 ",NO,"$10,220 ",48.30%,10220
1183,Research & Development,Healthcare Representative,2,5,"$6,842 ",NO,"$25,368 ",48.30%,25368
1150,Research & Development,Research Scientist,2,16,"$5,208 ",NO,"$18,832 ",48.30%,18832
88,Research & Development,Healthcare Representative,2,11,"$4,152 ",NO,"$14,608 ",48.30%,14608
784,Research & Development,Healthcare Representative,3,19,"$8,823 ",NO,"$32,292 ",48.30%,32292
413,Research & Development,Healthcare Representative,2,6,"$4,523 ",NO,"$16,092 ",48.30%,16092
604,Research & Development,Manufacturing Director,2,9,"$4,434 ",NO,"$15,736 ",48.30%,15736
104,Research & Development,Healthcare Representative,2,1,"$5,163 ",NO,"$18,652 ",48.30%,18652
549,Research & Development,Healthcare Representative,2,5,"$6,142 ",NO,"$22,568 ",48.30%,22568
219,Sales,Sales Executive,2,6,"$5,940 ",NO,"$21,760 ",48.30%,21760
787,Research & Development,Manufacturing Director,3,3,"$10,976 ",NO,"$40,904 ",48.30%,40904
955,Research & Development,Manager,5,19,"$19,187 ",NO,"$71,748 ",48.30%,71748
1464,Sales,Sales Representative,1,4,"$2,966 ",NO,"$10,864 ",48.30%,10864
376,Sales,Sales Executive,2,7,"$4,936 ",NO,"$17,744 ",48.30%,17744
733,Research & Development,Manufacturing Director,2,8,"$5,472 ",NO,"$19,888 ",48.30%,19888
1431,Sales,Sales Executive,3,14,"$10,422 ",NO,"$38,688 ",48.30%,38688
67,Research & Development,Research Scientist,3,1,"$9,724 ",NO,"$35,896 ",48.30%,35896
1446,Sales,Sales Executive,2,8,"$6,712 ",NO,"$24,848 ",48.30%,24848
266,Research & Development,Healthcare Representative,2,9,"$5,582 ",NO,"$20,328 ",48.30%,20328
1117,Research & Development,Research Scientist,2,2,"$5,484 ",NO,"$19,936 ",48.30%,19936
1154,Human Resources,Manager,5,5,"$19,658 ",NO,"$73,632 ",48.30%,73632
326,Research & Development,Manager,5,21,"$19,272 ",NO,"$72,088 ",48.30%,72088
506,Research & Development,Manufacturing Director,3,10,"$9,434 ",NO,"$34,736 ",48.30%,34736
739,Research & Development,Manufacturing Director,2,3,"$4,227 ",NO,"$14,908 ",48.30%,14908
255,Research & Development,Manufacturing Director,2,4,"$4,898 ",NO,"$17,592 ",48.30%,17592
70,Sales,Sales Executive,2,4,"$5,473 ",NO,"$19,892 ",48.20%,19892
535,Human Resources,Manager,5,21,"$19,141 ",NO,"$71,564 ",48.20%,71564
337,Research & Development,Laboratory Technician,1,3,"$3,983 ",NO,"$14,932 ",48.20%,14932
1124,Sales,Sales Executive,3,7,"$8,237 ",NO,"$29,948 ",48.20%,29948
1187,Research & Development,Research Scientist,2,13,"$4,735 ",NO,"$16,940 ",48.20%,16940
626,Research & Development,Research Scientist,2,5,"$5,175 ",NO,"$18,700 ",48.20%,18700
411,Research & Development,Manager,5,29,"$19,566 ",NO,"$73,264 ",48.20%,73264
1148,Research & Development,Manufacturing Director,2,7,"$5,377 ",NO,"$19,508 ",48.20%,19508
403,Sales,Sales Executive,3,10,"$8,392 ",NO,"$30,568 ",48.20%,30568
963,Sales,Sales Executive,2,7,"$6,893 ",NO,"$25,572 ",48.20%,25572
770,Research & Development,Research Director,5,2,"$19,627 ",NO,"$73,508 ",48.20%,73508
273,Sales,Sales Executive,2,5,"$6,502 ",NO,"$24,008 ",48.20%,24008
27,Sales,Sales Executive,2,9,"$6,825 ",NO,"$25,300 ",48.20%,25300
1331,Research & Development,Research Director,5,22,"$19,665 ",NO,"$73,660 ",48.20%,73660
213,Research & Development,Research Director,3,10,"$12,490 ",NO,"$46,960 ",48.20%,46960
560,Research & Development,Manufacturing Director,2,0,"$5,121 ",NO,"$18,484 ",48.20%,18484
394,Research & Development,Manufacturing Director,2,13,"$4,306 ",NO,"$15,224 ",48.20%,15224
425,Research & Development,Manager,4,27,"$17,046 ",NO,"$64,184 ",48.20%,64184
1437,Research & Development,Manager,5,6,"$19,431 ",NO,"$72,724 ",48.20%,72724
39,Sales,Sales Executive,2,5,"$5,376 ",NO,"$19,504 ",48.20%,19504
1397,Research & Development,Research Scientist,2,4,"$2,897 ",NO,"$9,588 ",48.20%,9588
1403,Sales,Sales Executive,4,20,"$13,341 ",NO,"$49,364 ",48.20%,49364
708,Sales,Sales Executive,2,7,"$5,079 ",NO,"$18,316 ",48.20%,18316
1388,Research & Development,Healthcare Representative,2,5,"$6,667 ",NO,"$24,668 ",48.20%,24668
427,Sales,Sales Executive,3,18,"$10,266 ",NO,"$38,064 ",48.20%,38064
920,Research & Development,Laboratory Technician,2,11,"$4,444 ",NO,"$15,776 ",48.20%,15776
173,Research & Development,Laboratory Technician,2,12,"$3,072 ",NO,"$10,288 ",48.20%,10288
1404,Research & Development,Research Scientist,2,20,"$4,332 ",NO,"$15,328 ",48.20%,15328
1377,Research & Development,Research Director,5,5,"$19,161 ",NO,"$71,644 ",48.20%,71644
590,Research & Development,Research Director,3,13,"$11,691 ",NO,"$43,764 ",48.20%,43764
846,Research & Development,Manufacturing Director,3,7,"$10,274 ",NO,"$38,096 ",48.20%,38096
820,Sales,Sales Executive,2,5,"$4,968 ",NO,"$17,872 ",48.20%,17872
1300,Sales,Sales Executive,2,10,"$6,799 ",NO,"$25,196 ",48.20%,25196
538,Human Resources,Manager,5,22,"$19,189 ",NO,"$71,756 ",48.20%,71756
412,Research & Development,Manufacturing Director,2,10,"$4,810 ",NO,"$17,240 ",48.20%,17240
982,Research & Development,Research Scientist,1,4,"$2,610 ",NO,"$9,440 ",48.20%,9440
432,Research & Development,Research Scientist,1,7,"$2,768 ",NO,"$10,072 ",48.20%,10072
1416,Sales,Sales Executive,2,15,"$4,440 ",NO,"$15,760 ",48.20%,15760
916,Sales,Manager,5,11,"$18,789 ",NO,"$70,156 ",48.20%,70156
1245,Human Resources,Human Resources,1,2,"$2,145 ",NO,"$7,580 ",48.20%,7580
1457,Research & Development,Research Scientist,1,5,"$2,001 ",NO,"$7,004 ",48.20%,7004
958,Research & Development,Healthcare Representative,3,9,"$8,500 ",NO,"$31,000 ",48.20%,31000
600,Research & Development,Manufacturing Director,2,14,"$6,162 ",NO,"$22,648 ",48.20%,22648
1113,Research & Development,Research Scientist,2,6,"$4,087 ",NO,"$14,348 ",48.20%,14348
1101,Research & Development,Research Scientist,2,7,"$5,878 ",NO,"$21,512 ",48.20%,21512
541,Research & Development,Research Director,3,8,"$11,713 ",NO,"$43,852 ",48.20%,43852
321,Sales,Sales Executive,2,7,"$7,547 ",NO,"$28,188 ",48.20%,28188
1304,Research & Development,Healthcare Representative,2,7,"$4,448 ",NO,"$15,792 ",48.20%,15792
233,Sales,Manager,5,7,"$19,517 ",NO,"$73,068 ",48.20%,73068
1182,Research & Development,Manufacturing Director,2,3,"$4,374 ",NO,"$15,496 ",48.20%,15496
484,Sales,Sales Executive,2,7,"$5,460 ",NO,"$19,840 ",48.20%,19840
751,Sales,Sales Executive,2,18,"$6,347 ",NO,"$23,388 ",48.20%,23388
99,Research & Development,Laboratory Technician,2,3,"$2,042 ",NO,"$6,168 ",48.20%,6168
330,Research & Development,Laboratory Technician,2,9,"$5,257 ",NO,"$19,028 ",48.20%,19028
208,Research & Development,Healthcare Representative,2,3,"$4,876 ",NO,"$17,504 ",48.20%,17504
1130,Research & Development,Laboratory Technician,2,10,"$3,407 ",NO,"$11,628 ",48.20%,11628
679,Sales,Sales Executive,2,9,"$6,932 ",NO,"$25,728 ",48.20%,25728
59,Research & Development,Manufacturing Director,2,7,"$5,993 ",NO,"$21,972 ",48.20%,21972
584,Research & Development,Manager,5,24,"$18,430 ",NO,"$68,720 ",48.20%,68720
1,Research & Development,Research Scientist,2,10,"$5,130 ",NO,"$18,520 ",48.20%,18520
409,Research & Development,Research Scientist,2,5,"$4,556 ",NO,"$16,224 ",48.20%,16224
1139,Research & Development,Research Scientist,1,3,"$3,312 ",NO,"$12,248 ",48.20%,12248
1112,Research & Development,Manufacturing Director,2,5,"$4,855 ",NO,"$17,420 ",48.20%,17420
224,Research & Development,Manufacturing Director,2,5,"$4,345 ",NO,"$15,380 ",48.20%,15380
392,Research & Development,Research Director,5,4,"$19,406 ",NO,"$72,624 ",48.10%,72624
809,Research & Development,Manufacturing Director,3,9,"$7,655 ",NO,"$27,620 ",48.10%,27620
1346,Research & Development,Manufacturing Director,2,9,"$5,906 ",NO,"$21,624 ",48.10%,21624
517,Sales,Sales Executive,2,3,"$4,851 ",NO,"$17,404 ",48.10%,17404
15,Research & Development,Manufacturing Director,3,10,"$9,980 ",NO,"$36,920 ",48.10%,36920
58,Research & Development,Laboratory Technician,2,7,"$5,915 ",NO,"$21,660 ",48.10%,21660
1239,Research & Development,Manufacturing Director,2,5,"$5,238 ",NO,"$18,952 ",48.10%,18952
1173,Research & Development,Healthcare Representative,3,3,"$8,008 ",NO,"$29,032 ",48.10%,29032
1189,Sales,Sales Executive,2,6,"$5,505 ",NO,"$20,020 ",48.10%,20020
978,Research & Development,Healthcare Representative,2,12,"$6,377 ",NO,"$23,508 ",48.10%,23508
279,Research & Development,Research Director,5,10,"$19,144 ",NO,"$71,576 ",48.10%,71576
1430,Research & Development,Research Director,3,18,"$13,206 ",NO,"$49,824 ",48.10%,49824
1410,Sales,Sales Executive,2,11,"$5,677 ",NO,"$20,708 ",48.10%,20708
743,Research & Development,Manufacturing Director,4,5,"$13,726 ",NO,"$50,904 ",48.10%,50904
471,Research & Development,Healthcare Representative,2,1,"$9,824 ",NO,"$37,296 ",48.10%,37296
1298,Research & Development,Healthcare Representative,2,9,"$8,926 ",NO,"$33,704 ",48.10%,33704
593,Research & Development,Manufacturing Director,2,9,"$5,228 ",NO,"$18,912 ",48.10%,18912
64,Research & Development,Healthcare Representative,3,17,"$10,096 ",NO,"$37,384 ",48.10%,37384
251,Research & Development,Healthcare Representative,3,19,"$10,938 ",NO,"$40,752 ",48.10%,40752
724,Research & Development,Manufacturing Director,2,4,"$4,377 ",NO,"$15,508 ",48.10%,15508
1322,Research & Development,Manufacturing Director,3,9,"$8,578 ",NO,"$31,312 ",48.10%,31312
261,Sales,Sales Executive,2,8,"$5,249 ",NO,"$18,996 ",48.10%,18996
935,Sales,Sales Executive,2,10,"$6,209 ",NO,"$22,836 ",48.10%,22836
1448,Sales,Sales Executive,2,5,"$8,938 ",NO,"$33,752 ",48.10%,33752
973,Research & Development,Laboratory Technician,2,9,"$5,363 ",NO,"$19,452 ",48.10%,19452
110,Research & Development,Healthcare Representative,3,13,"$7,484 ",NO,"$26,936 ",48.10%,26936
137,Sales,Sales Executive,2,15,"$5,902 ",NO,"$21,608 ",48.10%,21608
249,Research & Development,Manufacturing Director,2,3,"$6,434 ",NO,"$23,736 ",48.10%,23736
1314,Sales,Sales Executive,2,8,"$5,154 ",NO,"$18,616 ",48.10%,18616
1146,Research & Development,Manufacturing Director,2,9,"$4,724 ",NO,"$16,896 ",48.10%,16896
150,Research & Development,Research Scientist,2,20,"$5,605 ",NO,"$20,420 ",48.10%,20420
774,Research & Development,Manager,4,9,"$16,756 ",NO,"$63,024 ",48.10%,63024
307,Research & Development,Research Director,3,10,"$12,061 ",NO,"$45,244 ",48.10%,45244
73,Research & Development,Research Scientist,2,10,"$6,220 ",NO,"$22,880 ",48.10%,22880
1232,Research & Development,Manufacturing Director,2,7,"$6,883 ",NO,"$25,532 ",48.10%,25532
805,Sales,Sales Executive,2,15,"$5,593 ",NO,"$20,372 ",48.00%,20372
529,Research & Development,Healthcare Representative,2,9,"$7,625 ",NO,"$28,500 ",48.00%,28500
1190,Research & Development,Research Scientist,2,9,"$5,470 ",NO,"$19,880 ",48.00%,19880
557,Research & Development,Healthcare Representative,2,1,"$5,093 ",NO,"$18,372 ",48.00%,18372
184,Research & Development,Manufacturing Director,2,4,"$4,450 ",NO,"$15,800 ",48.00%,15800
81,Research & Development,Research Scientist,1,6,"$2,859 ",NO,"$10,436 ",48.00%,10436
445,Sales,Manager,4,10,"$16,835 ",NO,"$63,340 ",48.00%,63340
650,Research & Development,Healthcare Representative,2,5,"$5,562 ",NO,"$20,248 ",48.00%,20248
1381,Research & Development,Research Scientist,1,5,"$2,144 ",NO,"$7,576 ",48.00%,7576
112,Human Resources,Manager,4,5,"$17,328 ",NO,"$65,312 ",48.00%,65312
1160,Research & Development,Manufacturing Director,2,10,"$5,770 ",NO,"$21,080 ",48.00%,21080
401,Sales,Sales Executive,4,7,"$13,212 ",NO,"$48,848 ",48.00%,48848
186,Research & Development,Manager,5,20,"$19,033 ",NO,"$71,132 ",48.00%,71132
1054,Research & Development,Healthcare Representative,3,8,"$10,466 ",NO,"$38,864 ",48.00%,38864
552,Research & Development,Healthcare Representative,4,10,"$11,103 ",NO,"$40,412 ",48.00%,40412
919,Research & Development,Manufacturing Director,3,9,"$10,512 ",NO,"$39,048 ",48.00%,39048
1075,Research & Development,Manager,3,5,"$11,244 ",NO,"$41,976 ",48.00%,41976
716,Research & Development,Research Director,5,18,"$19,419 ",NO,"$72,676 ",48.00%,72676
681,Research & Development,Research Director,3,15,"$13,582 ",NO,"$51,328 ",48.00%,51328
281,Sales,Sales Executive,2,20,"$4,907 ",NO,"$17,628 ",48.00%,17628
1259,Research & Development,Healthcare Representative,2,7,"$5,294 ",NO,"$19,176 ",48.00%,19176
1221,Research & Development,Healthcare Representative,3,23,"$10,748 ",NO,"$39,992 ",48.00%,39992
1155,Research & Development,Laboratory Technician,2,10,"$3,069 ",NO,"$10,276 ",48.00%,10276
1465,Research & Development,Laboratory Technician,2,5,"$2,571 ",NO,"$8,284 ",48.00%,8284
35,Research & Development,Research Scientist,1,5,"$2,645 ",NO,"$9,580 ",48.00%,9580
295,Sales,Sales Executive,4,20,"$13,525 ",NO,"$50,100 ",48.00%,50100
790,Research & Development,Healthcare Representative,3,3,"$7,119 ",NO,"$25,476 ",48.00%,25476
992,Research & Development,Healthcare Representative,3,6,"$10,920 ",NO,"$40,680 ",48.00%,40680
897,Sales,Sales Executive,2,6,"$5,171 ",NO,"$18,684 ",48.00%,18684
646,Sales,Sales Executive,4,2,"$11,836 ",NO,"$43,344 ",48.00%,43344
324,Research & Development,Research Scientist,2,10,"$5,775 ",NO,"$21,100 ",48.00%,21100
1053,Research & Development,Research Scientist,2,12,"$4,900 ",NO,"$17,600 ",48.00%,17600
1305,Research & Development,Research Scientist,2,7,"$6,854 ",NO,"$25,416 ",48.00%,25416
821,Sales,Sales Executive,4,9,"$13,120 ",NO,"$48,480 ",47.90%,48480
1208,Research & Development,Laboratory Technician,2,15,"$3,986 ",NO,"$13,944 ",47.90%,13944
1441,Research & Development,Healthcare Representative,2,13,"$6,306 ",NO,"$23,224 ",47.90%,23224
922,Research & Development,Manager,5,25,"$19,190 ",NO,"$71,760 ",47.90%,71760
291,Research & Development,Research Scientist,2,8,"$4,485 ",NO,"$15,940 ",47.90%,15940
1174,Research & Development,Manufacturing Director,2,7,"$5,206 ",NO,"$18,824 ",47.90%,18824
1398,Research & Development,Healthcare Representative,2,9,"$5,968 ",NO,"$21,872 ",47.90%,21872
1352,Research & Development,Healthcare Representative,2,2,"$5,033 ",NO,"$18,132 ",47.90%,18132
1029,Research & Development,Laboratory Technician,2,8,"$3,975 ",NO,"$13,900 ",47.90%,13900
488,Research & Development,Healthcare Representative,2,10,"$4,089 ",NO,"$14,356 ",47.90%,14356
757,Sales,Sales Executive,2,15,"$9,725 ",NO,"$36,900 ",47.90%,36900
855,Research & Development,Manufacturing Director,2,14,"$6,474 ",NO,"$23,896 ",47.90%,23896
649,Research & Development,Research Director,4,12,"$14,275 ",NO,"$53,100 ",47.90%,53100
197,Research & Development,Manufacturing Director,2,5,"$5,265 ",NO,"$19,060 ",47.90%,19060
448,Research & Development,Manufacturing Director,4,20,"$13,237 ",NO,"$48,948 ",47.90%,48948
25,Research & Development,Manager,5,14,"$19,094 ",NO,"$71,376 ",47.90%,71376
1372,Research & Development,Manufacturing Director,2,10,"$5,151 ",NO,"$18,604 ",47.90%,18604
1179,Research & Development,Research Scientist,2,11,"$5,433 ",NO,"$19,732 ",47.90%,19732
898,Research & Development,Research Director,5,8,"$19,740 ",NO,"$73,960 ",47.90%,73960
858,Research & Development,Manager,5,7,"$18,606 ",NO,"$69,424 ",47.90%,69424
20,Research & Development,Manufacturing Director,2,4,"$4,011 ",NO,"$14,044 ",47.90%,14044
424,Sales,Manager,4,1,"$14,118 ",NO,"$52,472 ",47.90%,52472
244,Research & Development,Manager,5,24,"$19,202 ",NO,"$71,808 ",47.80%,71808
875,Research & Development,Research Scientist,2,20,"$4,541 ",NO,"$16,164 ",47.80%,16164
329,Research & Development,Research Director,5,3,"$18,300 ",NO,"$68,200 ",47.80%,68200
613,Human Resources,Human Resources,1,3,"$3,737 ",NO,"$13,948 ",47.80%,13948
1307,Research & Development,Research Scientist,1,3,"$3,591 ",NO,"$13,364 ",47.80%,13364
492,Research & Development,Manager,4,3,"$15,402 ",NO,"$57,608 ",47.80%,57608
78,Research & Development,Research Director,3,5,"$13,664 ",NO,"$51,656 ",47.80%,51656
1135,Sales,Manager,4,26,"$17,567 ",NO,"$66,268 ",47.80%,66268
466,Sales,Manager,4,18,"$16,595 ",NO,"$62,380 ",47.80%,62380
1008,Research & Development,Research Director,4,20,"$17,328 ",NO,"$65,312 ",47.80%,65312
1405,Research & Development,Research Director,3,11,"$11,031 ",NO,"$41,124 ",47.80%,41124
257,Research & Development,Research Director,5,21,"$19,436 ",NO,"$72,744 ",47.80%,72744
971,Research & Development,Manufacturing Director,4,5,"$13,142 ",NO,"$48,568 ",47.80%,48568
710,Sales,Manager,4,10,"$17,444 ",NO,"$65,776 ",47.80%,65776
193,Research & Development,Research Scientist,1,5,"$2,089 ",NO,"$7,356 ",47.80%,7356
1225,Research & Development,Research Director,4,21,"$16,704 ",NO,"$62,816 ",47.80%,62816
1080,Sales,Manager,4,13,"$16,606 ",NO,"$62,424 ",47.80%,62424
178,Sales,Sales Executive,3,24,"$10,453 ",NO,"$38,812 ",47.80%,38812
1071,Research & Development,Laboratory Technician,2,3,"$4,789 ",NO,"$17,156 ",47.80%,17156
813,Research & Development,Healthcare Representative,4,18,"$12,169 ",NO,"$44,676 ",47.80%,44676
18,Sales,Manager,4,25,"$15,427 ",NO,"$57,708 ",47.80%,57708
304,Research & Development,Healthcare Representative,3,18,"$9,613 ",NO,"$35,452 ",47.70%,35452
267,Research & Development,Healthcare Representative,2,6,"$4,000 ",NO,"$14,000 ",47.70%,14000
582,Research & Development,Healthcare Representative,2,8,"$4,244 ",NO,"$14,976 ",47.70%,14976
1299,Research & Development,Healthcare Representative,2,5,"$6,513 ",NO,"$24,052 ",47.70%,24052
225,Research & Development,Research Scientist,1,1,"$2,177 ",NO,"$7,708 ",47.70%,7708
1195,Research & Development,Manager,4,8,"$15,379 ",NO,"$57,516 ",47.70%,57516
588,Research & Development,Research Director,4,4,"$17,639 ",NO,"$66,556 ",47.70%,66556
1421,Research & Development,Research Director,3,13,"$11,957 ",NO,"$44,828 ",47.70%,44828
300,Sales,Manager,4,22,"$16,015 ",NO,"$60,060 ",47.70%,60060
1055,Research & Development,Research Director,4,14,"$17,007 ",NO,"$64,028 ",47.70%,64028
616,Sales,Manager,4,20,"$16,307 ",NO,"$61,228 ",47.70%,61228
1370,Research & Development,Research Scientist,2,8,"$5,467 ",NO,"$19,868 ",47.70%,19868
627,Research & Development,Manufacturing Director,4,9,"$13,826 ",NO,"$51,304 ",47.70%,51304
348,Research & Development,Research Director,4,1,"$15,992 ",NO,"$59,968 ",47.70%,59968
365,Research & Development,Manufacturing Director,2,1,"$5,258 ",NO,"$19,032 ",47.60%,19032
968,Sales,Sales Executive,2,15,"$4,639 ",NO,"$16,556 ",47.60%,16556
1462,Sales,Sales Executive,4,20,"$12,031 ",NO,"$44,124 ",47.60%,44124
1157,Research & Development,Healthcare Representative,2,14,"$4,148 ",NO,"$14,592 ",47.60%,14592
1288,Research & Development,Manufacturing Director,2,7,"$5,762 ",NO,"$21,048 ",47.60%,21048
810,Sales,Manager,4,12,"$17,465 ",NO,"$65,860 ",47.60%,65860
746,Research & Development,Research Director,5,21,"$19,973 ",NO,"$74,892 ",47.60%,74892
1348,Research & Development,Manager,4,19,"$16,823 ",NO,"$63,292 ",47.60%,63292
609,Research & Development,Research Director,4,4,"$17,159 ",NO,"$64,636 ",47.60%,64636
194,Research & Development,Manager,4,20,"$16,792 ",NO,"$63,168 ",47.60%,63168
1014,Research & Development,Research Director,4,3,"$16,422 ",NO,"$61,688 ",47.50%,61688
1399,Research & Development,Healthcare Representative,3,10,"$7,510 ",NO,"$27,040 ",47.50%,27040
434,Research & Development,Manufacturing Director,3,13,"$10,648 ",NO,"$39,592 ",47.50%,39592
802,Sales,Sales Executive,2,3,"$4,302 ",NO,"$15,208 ",47.50%,15208
1040,Research & Development,Research Director,3,9,"$13,757 ",NO,"$52,028 ",47.50%,52028
338,Sales,Sales Executive,2,10,"$6,118 ",NO,"$22,472 ",47.50%,22472
1209,Research & Development,Healthcare Representative,3,1,"$10,883 ",NO,"$40,532 ",47.50%,40532
1327,Sales,Sales Executive,4,19,"$13,225 ",NO,"$48,900 ",47.50%,48900
147,Research & Development,Manager,4,7,"$17,181 ",NO,"$64,724 ",47.50%,64724
1445,Research & Development,Manufacturing Director,4,20,"$13,570 ",NO,"$50,280 ",47.40%,50280
189,Research & Development,Healthcare Representative,4,7,"$13,734 ",NO,"$50,936 ",47.40%,50936
1301,Sales,Manager,4,16,"$16,291 ",NO,"$61,164 ",47.40%,61164
1078,Research & Development,Research Director,4,20,"$16,328 ",NO,"$61,312 ",47.40%,61312
894,Research & Development,Research Director,4,10,"$17,779 ",NO,"$67,116 ",47.40%,67116
799,Research & Development,Manager,4,22,"$17,665 ",NO,"$66,660 ",47.40%,66660
1194,Sales,Manager,4,3,"$15,972 ",NO,"$59,888 ",47.40%,59888
90,Research & Development,Healthcare Representative,4,22,"$13,503 ",NO,"$50,012 ",47.40%,50012
28,Research & Development,Healthcare Representative,3,22,"$10,248 ",NO,"$37,992 ",47.40%,37992
999,Human Resources,Manager,4,20,"$16,799 ",NO,"$63,196 ",47.40%,63196
755,Sales,Manager,4,9,"$17,650 ",NO,"$66,600 ",47.30%,66600
1351,Research & Development,Manager,4,22,"$17,174 ",NO,"$64,696 ",47.30%,64696
1076,Research & Development,Manager,4,14,"$16,032 ",NO,"$60,128 ",47.30%,60128
699,Research & Development,Manager,4,9,"$17,099 ",NO,"$64,396 ",47.30%,64396
105,Human Resources,Manager,5,3,"$18,844 ",NO,"$70,376 ",47.30%,70376
1176,Research & Development,Research Director,4,4,"$16,413 ",NO,"$61,652 ",47.30%,61652
804,Research & Development,Manager,4,5,"$16,885 ",NO,"$63,540 ",47.20%,63540
1185,Research & Development,Research Director,4,14,"$17,603 ",NO,"$66,412 ",47.20%,66412
714,Research & Development,Research Director,4,5,"$17,399 ",NO,"$65,596 ",47.20%,65596
1043,Research & Development,Research Director,4,9,"$16,598 ",NO,"$62,392 ",47.20%,62392
738,Research & Development,Manufacturing Director,4,21,"$12,742 ",NO,"$46,968 ",47.20%,46968
390,Research & Development,Research Director,4,25,"$14,336 ",NO,"$53,344 ",47.10%,53344
429,Research & Development,Research Director,4,3,"$17,861 ",NO,"$67,444 ",47.10%,67444
509,Research & Development,Healthcare Representative,2,13,"$7,725 ",NO,"$28,900 ",47.10%,28900
534,Research & Development,Research Director,4,5,"$14,814 ",NO,"$55,256 ",47.10%,55256
1024,Research & Development,Research Director,4,20,"$17,169 ",NO,"$64,676 ",47.10%,64676
905,Research & Development,Research Director,4,7,"$16,124 ",NO,"$60,496 ",46.90%,60496
455,Research & Development,Research Director,4,6,"$16,184 ",NO,"$60,736 ",46.80%,60736
408,Research & Development,Manager,4,5,"$16,555 ",NO,"$62,220 ",46.80%,62220
1184,Research & Development,Manager,4,10,"$17,426 ",NO,"$65,704 ",46.60%,65704
1166,Research & Development,Manager,4,2,"$15,202 ",NO,"$56,808 ",46.60%,56808
1010,Research & Development,Research Director,4,7,"$14,732 ",NO,"$54,928 ",46.50%,54928
867,Research & Development,Manager,4,2,"$17,856 ",NO,"$67,424 ",46.50%,67424
